,Ort,Stärke:
7004,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7005,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7006,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7007,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7008,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7009,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7010,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7011,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7012,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7013,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7014,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7015,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7016,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7017,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7018,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7019,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7020,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7021,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7022,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7023,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7024,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7025,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7026,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7027,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7028,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7029,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7030,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7031,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7032,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7033,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7034,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7035,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7036,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7037,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7038,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7039,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7040,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7041,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7042,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7043,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7044,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7045,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7046,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7047,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7048,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7049,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7050,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7051,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7052,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7053,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7054,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7055,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7056,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7057,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7058,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7059,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7060,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7061,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7062,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7063,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7064,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7065,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7066,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7067,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7068,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7069,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7070,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7071,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7072,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7073,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7074,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7075,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7076,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7077,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7078,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7079,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7080,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7081,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7082,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7083,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7084,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7085,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7086,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7087,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7088,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7089,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7090,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7091,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7092,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7093,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7094,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7095,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7096,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7097,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7098,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7099,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7100,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7101,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7102,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7103,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7104,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7105,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7106,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7107,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7108,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7109,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7110,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7111,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7112,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7113,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7114,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7115,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7116,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7117,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7118,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7119,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7120,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7121,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7122,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7123,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7124,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7125,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7126,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7127,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7128,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7129,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7130,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7131,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7132,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7133,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7134,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7135,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7136,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7137,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7138,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7139,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7140,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7141,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7142,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7143,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7144,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7145,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7146,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7147,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7148,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7149,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7150,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7151,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7152,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7153,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7154,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7155,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7156,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7157,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7158,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7159,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7160,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7161,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7162,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7163,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7164,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7165,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7166,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7167,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7168,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7169,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7170,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7171,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7172,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7173,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7174,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7175,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
